"","location","date","CAMERA","depth_G","depth_Etire","depth_Wtire","top_Etire","side_Etire","top_Wtire","side_Wtire","depth_Stire","top_Stire","side_Stire","snow_depth","Network","City","ST","x","y"
"576","Car",2022-04-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"577","Car",2022-04-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"578","Car",2022-04-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"579","Car",2022-04-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"580","Car",2022-04-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"581","Car",2022-04-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"582","Car",2022-04-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"583","Car",2022-04-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"WARM_ICN","Carbondale","IL",-88.38075793,37.69977514
"584","Dek",2021-10-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"585","Dek",2021-10-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"586","Dek",2021-10-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"587","Dek",2021-10-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"588","Dek",2021-10-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"589","Dek",2021-10-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"590","Dek",2021-10-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"591","Dek",2021-10-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"592","Dek",2021-10-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"593","Dek",2021-10-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"594","Dek",2021-10-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"595","Dek",2021-10-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"596","Dek",2021-10-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"597","Dek",2021-10-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"598","Dek",2021-10-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"599","Dek",2021-10-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"600","Dek",2021-10-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"601","Dek",2021-10-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"602","Dek",2021-10-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"603","Dek",2021-10-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"604","Dek",2021-10-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"605","Dek",2021-10-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"606","Dek",2021-10-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"607","Dek",2021-10-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"608","Dek",2021-10-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"609","Dek",2021-10-31,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"610","Dek",2021-11-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"611","Dek",2021-11-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"612","Dek",2021-11-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"613","Dek",2021-11-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"614","Dek",2021-11-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"615","Dek",2021-11-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"616","Dek",2021-11-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"617","Dek",2021-11-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"618","Dek",2021-11-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"619","Dek",2021-11-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"620","Dek",2021-11-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"621","Dek",2021-11-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"622","Dek",2021-11-13,TRUE,0,0,0,"n","n","n","n",NA,"","",10,NA,"Dekalb","IL",-88.850903,41.841536
"623","Dek",2021-11-14,TRUE,0,0,0,"n","n","n","n",NA,"","",12,NA,"Dekalb","IL",-88.850903,41.841536
"624","Dek",2021-11-15,TRUE,0,0,0,"n","n","n","n",NA,"","",9,NA,"Dekalb","IL",-88.850903,41.841536
"625","Dek",2021-11-16,TRUE,0,0,0,"n","n","n","n",NA,"","",9,NA,"Dekalb","IL",-88.850903,41.841536
"626","Dek",2021-11-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"627","Dek",2021-11-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"628","Dek",2021-11-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"629","Dek",2021-11-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"630","Dek",2021-11-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"631","Dek",2021-11-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"632","Dek",2021-11-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"633","Dek",2021-11-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"634","Dek",2021-11-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"635","Dek",2021-11-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"636","Dek",2021-11-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"637","Dek",2021-11-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"638","Dek",2021-11-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"639","Dek",2021-11-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"640","Dek",2021-12-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"641","Dek",2021-12-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"642","Dek",2021-12-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"643","Dek",2021-12-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"644","Dek",2021-12-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"645","Dek",2021-12-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"646","Dek",2021-12-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"647","Dek",2021-12-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"648","Dek",2021-12-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"649","Dek",2021-12-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"650","Dek",2021-12-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"651","Dek",2021-12-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"652","Dek",2021-12-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"653","Dek",2021-12-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"654","Dek",2021-12-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"655","Dek",2021-12-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"656","Dek",2021-12-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"657","Dek",2021-12-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"658","Dek",2021-12-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"659","Dek",2021-12-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"660","Dek",2021-12-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"661","Dek",2021-12-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"662","Dek",2021-12-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"663","Dek",2021-12-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"664","Dek",2021-12-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"665","Dek",2021-12-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"666","Dek",2021-12-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"667","Dek",2021-12-28,TRUE,140,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"668","Dek",2021-12-29,TRUE,80,20,20,"n","n","n","n",NA,"","",112,NA,"Dekalb","IL",-88.850903,41.841536
"669","Dek",2021-12-30,TRUE,40,0,0,"n","n","n","n",NA,"","",108,NA,"Dekalb","IL",-88.850903,41.841536
"670","Dek",2021-12-31,TRUE,20,0,0,"n","n","n","n",NA,"","",66,NA,"Dekalb","IL",-88.850903,41.841536
"671","Dek",2022-01-01,TRUE,80,0,0,"n","n","n","n",NA,"","",67,NA,"Dekalb","IL",-88.850903,41.841536
"672","Dek",2022-01-02,TRUE,80,0,0,"n","n","n","n",NA,"","",132,NA,"Dekalb","IL",-88.850903,41.841536
"673","Dek",2022-01-03,TRUE,80,0,0,"n","n","n","n",NA,"","",126,NA,"Dekalb","IL",-88.850903,41.841536
"674","Dek",2022-01-04,TRUE,80,0,0,"n","n","n","n",NA,"","",138,NA,"Dekalb","IL",-88.850903,41.841536
"675","Dek",2022-01-05,TRUE,80,0,0,"n","y","n","y",NA,"","",127,NA,"Dekalb","IL",-88.850903,41.841536
"676","Dek",2022-01-06,TRUE,80,0,0,"n","y","n","y",NA,"","",120,NA,"Dekalb","IL",-88.850903,41.841536
"677","Dek",2022-01-07,TRUE,80,0,0,"n","y","n","y",NA,"","",116,NA,"Dekalb","IL",-88.850903,41.841536
"678","Dek",2022-01-08,TRUE,80,0,0,"n","y","n","y",NA,"","",104,NA,"Dekalb","IL",-88.850903,41.841536
"679","Dek",2022-01-09,TRUE,80,0,0,"n","y","n","y",NA,"","",109,NA,"Dekalb","IL",-88.850903,41.841536
"680","Dek",2022-01-10,TRUE,80,0,0,"n","y","n","y",NA,"","",105,NA,"Dekalb","IL",-88.850903,41.841536
"681","Dek",2022-01-11,TRUE,20,0,0,"n","n","n","y",NA,"","",86,NA,"Dekalb","IL",-88.850903,41.841536
"682","Dek",2022-01-12,TRUE,20,0,0,"n","n","n","y",NA,"","",80,NA,"Dekalb","IL",-88.850903,41.841536
"683","Dek",2022-01-13,TRUE,20,0,0,"n","n","n","y",NA,"","",78,NA,"Dekalb","IL",-88.850903,41.841536
"684","Dek",2022-01-14,TRUE,40,0,0,"n","n","n","y",NA,"","",80,NA,"Dekalb","IL",-88.850903,41.841536
"685","Dek",2022-01-15,TRUE,40,0,0,"n","n","n","y",NA,"","",81,NA,"Dekalb","IL",-88.850903,41.841536
"686","Dek",2022-01-16,TRUE,40,0,0,"n","n","n","y",NA,"","",80,NA,"Dekalb","IL",-88.850903,41.841536
"687","Dek",2022-01-17,TRUE,20,0,0,"n","n","n","y",NA,"","",81,NA,"Dekalb","IL",-88.850903,41.841536
"688","Dek",2022-01-18,TRUE,0,0,0,"n","n","n","y",NA,"","",79,NA,"Dekalb","IL",-88.850903,41.841536
"689","Dek",2022-01-19,TRUE,0,0,0,"n","n","n","y",NA,"","",40,NA,"Dekalb","IL",-88.850903,41.841536
"690","Dek",2022-01-20,TRUE,0,0,0,"n","n","n","y",NA,"","",38,NA,"Dekalb","IL",-88.850903,41.841536
"691","Dek",2022-01-21,TRUE,0,0,0,"n","n","n","y",NA,"","",37,NA,"Dekalb","IL",-88.850903,41.841536
"692","Dek",2022-01-22,TRUE,60,0,0,"n","n","n","n",NA,"","",37,NA,"Dekalb","IL",-88.850903,41.841536
"693","Dek",2022-01-23,TRUE,60,0,0,"n","n","n","n",NA,"","",34,NA,"Dekalb","IL",-88.850903,41.841536
"694","Dek",2022-01-24,TRUE,120,0,0,"n","n","n","y",NA,"","",71,NA,"Dekalb","IL",-88.850903,41.841536
"695","Dek",2022-01-25,TRUE,120,0,0,"n","n","n","y",NA,"","",137,NA,"Dekalb","IL",-88.850903,41.841536
"696","Dek",2022-01-26,TRUE,120,0,0,"n","n","n","y",NA,"","",134,NA,"Dekalb","IL",-88.850903,41.841536
"697","Dek",2022-01-27,TRUE,80,0,0,"n","n","n","n",NA,"","",131,NA,"Dekalb","IL",-88.850903,41.841536
"698","Dek",2022-01-28,TRUE,60,0,0,"n","n","n","n",NA,"","",126,NA,"Dekalb","IL",-88.850903,41.841536
"699","Dek",2022-01-29,TRUE,60,0,0,"n","n","n","n",NA,"","",125,NA,"Dekalb","IL",-88.850903,41.841536
"700","Dek",2022-01-30,TRUE,60,0,0,"n","n","n","n",NA,"","",122,NA,"Dekalb","IL",-88.850903,41.841536
"701","Dek",2022-01-31,TRUE,60,0,0,"n","n","n","n",NA,"","",121,NA,"Dekalb","IL",-88.850903,41.841536
"702","Dek",2022-02-01,TRUE,20,0,0,"n","n","n","n",NA,"","",134,NA,"Dekalb","IL",-88.850903,41.841536
"703","Dek",2022-02-02,TRUE,20,0,0,"n","n","n","y",NA,"","",124,NA,"Dekalb","IL",-88.850903,41.841536
"704","Dek",2022-02-03,TRUE,20,0,0,"n","n","n","y",NA,"","",148,NA,"Dekalb","IL",-88.850903,41.841536
"705","Dek",2022-02-04,TRUE,20,0,0,"n","n","n","y",NA,"","",143,NA,"Dekalb","IL",-88.850903,41.841536
"706","Dek",2022-02-05,TRUE,20,0,0,"n","n","n","y",NA,"","",140,NA,"Dekalb","IL",-88.850903,41.841536
"707","Dek",2022-02-06,TRUE,20,0,0,"n","n","n","y",NA,"","",137,NA,"Dekalb","IL",-88.850903,41.841536
"708","Dek",2022-02-07,TRUE,20,0,0,"n","n","n","y",NA,"","",133,NA,"Dekalb","IL",-88.850903,41.841536
"709","Dek",2022-02-08,TRUE,20,0,0,"n","n","n","y",NA,"","",130,NA,"Dekalb","IL",-88.850903,41.841536
"710","Dek",2022-02-09,TRUE,0,0,0,"n","n","n","n",NA,"","",136,NA,"Dekalb","IL",-88.850903,41.841536
"711","Dek",2022-02-10,TRUE,0,0,0,"n","n","n","n",NA,"","",133,NA,"Dekalb","IL",-88.850903,41.841536
"712","Dek",2022-02-11,TRUE,0,0,0,"n","n","n","n",NA,"","",132,NA,"Dekalb","IL",-88.850903,41.841536
"713","Dek",2022-02-12,TRUE,0,0,0,"n","n","n","n",NA,"","",69,NA,"Dekalb","IL",-88.850903,41.841536
"714","Dek",2022-02-13,TRUE,0,0,0,"n","n","n","n",NA,"","",69,NA,"Dekalb","IL",-88.850903,41.841536
"715","Dek",2022-02-14,TRUE,0,0,0,"n","n","n","n",NA,"","",68,NA,"Dekalb","IL",-88.850903,41.841536
"716","Dek",2022-02-15,TRUE,0,0,0,"n","n","n","n",NA,"","",68,NA,"Dekalb","IL",-88.850903,41.841536
"717","Dek",2022-02-16,TRUE,0,0,0,"n","n","n","n",NA,"","",74,NA,"Dekalb","IL",-88.850903,41.841536
"718","Dek",2022-02-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"719","Dek",2022-02-18,TRUE,0,0,0,"n","n","n","n",NA,"","",38,NA,"Dekalb","IL",-88.850903,41.841536
"720","Dek",2022-02-19,TRUE,0,0,0,"n","n","n","n",NA,"","",33,NA,"Dekalb","IL",-88.850903,41.841536
"721","Dek",2022-02-20,TRUE,0,0,0,"n","n","n","n",NA,"","",27,NA,"Dekalb","IL",-88.850903,41.841536
"722","Dek",2022-02-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"723","Dek",2022-02-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"724","Dek",2022-02-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"725","Dek",2022-02-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"726","Dek",2022-02-25,TRUE,80,40,40,"y","n","y","n",NA,"","",32,NA,"Dekalb","IL",-88.850903,41.841536
"727","Dek",2022-02-26,TRUE,20,0,0,"n","n","n","n",NA,"","",66,NA,"Dekalb","IL",-88.850903,41.841536
"728","Dek",2022-02-27,TRUE,0,0,0,"n","n","n","n",NA,"","",59,NA,"Dekalb","IL",-88.850903,41.841536
"729","Dek",2022-02-28,TRUE,0,0,0,"n","n","n","n",NA,"","",52,NA,"Dekalb","IL",-88.850903,41.841536
"730","Dek",2022-03-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"731","Dek",2022-03-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"732","Dek",2022-03-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"733","Dek",2022-03-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"734","Dek",2022-03-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"735","Dek",2022-03-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"736","Dek",2022-03-07,TRUE,20,0,0,"n","n","n","n",NA,"","",13,NA,"Dekalb","IL",-88.850903,41.841536
"737","Dek",2022-03-08,TRUE,0,0,0,"n","n","n","n",NA,"","",83,NA,"Dekalb","IL",-88.850903,41.841536
"738","Dek",2022-03-09,TRUE,0,0,0,"n","n","n","n",NA,"","",44,NA,"Dekalb","IL",-88.850903,41.841536
"739","Dek",2022-03-10,TRUE,0,0,0,"n","n","n","n",NA,"","",40,NA,"Dekalb","IL",-88.850903,41.841536
"740","Dek",2022-03-11,TRUE,100,60,60,"y","n","y","n",NA,"","",44,NA,"Dekalb","IL",-88.850903,41.841536
"741","Dek",2022-03-12,TRUE,80,0,0,"n","n","n","n",NA,"","",29,NA,"Dekalb","IL",-88.850903,41.841536
"742","Dek",2022-03-13,TRUE,20,0,0,"n","n","n","n",NA,"","",25,NA,"Dekalb","IL",-88.850903,41.841536
"743","Dek",2022-03-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"744","Dek",2022-03-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"745","Dek",2022-03-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"746","Dek",2022-03-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"747","Dek",2022-03-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"748","Dek",2022-03-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"749","Dek",2022-03-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"750","Dek",2022-03-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"751","Dek",2022-03-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"752","Dek",2022-03-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"753","Dek",2022-03-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"754","Dek",2022-03-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"755","Dek",2022-03-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"756","Dek",2022-03-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"757","Dek",2022-03-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"758","Dek",2022-03-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"759","Dek",2022-03-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"760","Dek",2022-03-31,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"761","Dek",2022-04-01,TRUE,0,0,0,"n","n","n","n",NA,"","",39,NA,"Dekalb","IL",-88.850903,41.841536
"762","Dek",2022-04-02,TRUE,0,0,0,"n","n","n","n",NA,"","",23,NA,"Dekalb","IL",-88.850903,41.841536
"763","Dek",2022-04-03,TRUE,0,0,0,"n","n","n","n",NA,"","",35,NA,"Dekalb","IL",-88.850903,41.841536
"764","Dek",2022-04-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"765","Dek",2022-04-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"766","Dek",2022-04-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"767","Dek",2022-04-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"768","Dek",2022-04-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"769","Dek",2022-04-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"770","Dek",2022-04-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"771","Dek",2022-04-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"772","Dek",2022-04-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"773","Dek",2022-04-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"774","Dek",2022-04-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"775","Dek",2022-04-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"776","Dek",2022-04-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,NA,"Dekalb","IL",-88.850903,41.841536
"777","Han",2021-10-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"778","Han",2021-10-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"779","Han",2021-10-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"780","Han",2021-10-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"781","Han",2021-10-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"782","Han",2021-10-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"783","Han",2021-10-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"784","Han",2021-10-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
